internal_id,Award ID,Recipient Name,Award Amount,Description,Awarding Agency,Awarding Sub Agency,Period of Performance Start Date,Period of Performance Current End Date,NAICS Code,NAICS Description,PSC Code,awarding_agency_id,agency_slug,generated_internal_id,_searched_as,Company
273986275,0058,"LEIDOS, INC.",3234351.85,IGF::OT::IGF  GRIDS II RESEARCH AND ANALYSIS  V020D20,Department of Defense,Defense Contract Management Agency,,,,,,1173.0,department-of-defense,CONT_AWD_0058_9700_W5J9CQ12D0004_9700,Leidos,Leidos
309531193,N0003922F7390,"LEIDOS, INC.",3219291.38,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7390_9700_N0003920D0054_9700,Leidos,Leidos
298366446,FA702224F0022,"LEIDOS, INC.",3219157.0,OPERATIONS AND SUPPORT SERVICES II (OSS) TO19 FY24 RESEARCH AND DEVELOPMENT (R&D) CAPABILITY IMPROVEMENT AND INTEGRATION (CII) AND STUDIES IS TO DEVELOP AND IMPLEMENT ENGINEERING AND SCIENTIFIC STUDIES.,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA702224F0022_9700_FA702219DA002_9700,Leidos,Leidos
291587778,75N91024F00028,LEIDOS BIOMEDICAL RESEARCH INC,3210882.0,TO-I BUILDING 1021 2ND FLOOR AHU REPLACEMENT,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91024F00028_7529_75N91019D00024_7529,Leidos Biomedical Research,Leidos
298610570,FA877219F0021,"LEIDOS, INC.",3208693.63,CCE ON PREMISE SUSTAINMENT AND SERVICE DESK,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA877219F0021_9700_FA877111D1006_9700,Leidos,Leidos
307876483,HT001519F0075,"LEIDOS, INC.",3199443.52,ARMED FORCES HEALTH LONGITUDINAL TECHNOLOGY APPLICATION COMPOSITE HEALTH CARE SYSTEM (AHLTA CHCS) ENHANCEMENT AND SUSTAINMENT SERVICES FOR MEDICAL COMMUNITY INTERESTS (MEDCOI).,Department of Defense,Defense Health Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HT001519F0075_9700_HT001518A0001_9700,Leidos,Leidos
309531823,N0003923F7533,"LEIDOS, INC.",3185181.06,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003923F7533_9700_N0003920D0054_9700,Leidos,Leidos
308024901,IND12PD00538,"LEIDOS, INC.",3181661.63,USMEPCOM FINGERPRINT SERVICES AND SOFTWARE MAINTENANCE,Department of the Interior,Departmental Offices,,,,,,209.0,department-of-the-interior,CONT_AWD_IND12PD00538_1406_GS00Q09BGD0039_4735,Leidos,Leidos
353865788,N6883625F7KVJ,"LEIDOS, INC.",3179849.0,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883625F7KVJ_9700_N0003920D0054_9700,Leidos,Leidos
309531241,N0003922F7441,"LEIDOS, INC.",3178106.47,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7441_9700_N0003920D0054_9700,Leidos,Leidos
353915264,N0003925F7451,"LEIDOS, INC.",3177999.25,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003925F7451_9700_N0003920D0054_9700,Leidos,Leidos
309531264,N0003922F7465,"LEIDOS, INC.",3172054.91,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7465_9700_N0003920D0054_9700,Leidos,Leidos
298610481,FA877218F0024,"LEIDOS, INC.",3170000.0,CCE-AF APPLICATION ANALYSIS,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA877218F0024_9700_FA877111D1006_9700,Leidos,Leidos
309531806,N0003923F7516,"LEIDOS, INC.",3160530.9,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003923F7516_9700_N0003920D0054_9700,Leidos,Leidos
291815862,80MSFC19C0017,"DYNETICS, INC.",3155526.0,"NASA HUMAN LANDING SYSTEM (HLS) REFUELING ELEMENT - CONTRACTOR SHALL REFINE THE ARCHITECTURE, FUNCTIONAL ALLOCATION OPTIONS AND COMMON INTERFACES REQUIRED TO ENABLE THE HLS TO PROVIDE HUMAN LANDING CAPABILITY; INFORM OVERALL HLS REQUIREMENTS, PROVIDE UNDERSTANDING OF ELEMENT DESIGNS, SCHEDULES AND COSTS; IDENTITY KEY ELEMENT TECHNOLOGY MATURATION AREAS, AND IMPLEMENT DESCENT TECHNOLOGY MATURATION PLANS; IDENTIFY ANY LONG-LEAD PROCUREMENT ITEMS",National Aeronautics and Space Administration,National Aeronautics and Space Administration,,,,,,862.0,national-aeronautics-and-space-administration,CONT_AWD_80MSFC19C0017_8000_-NONE-_-NONE-,Dynetics,Leidos
309318000,M6785421F4209,"LEIDOS, INC.",3137423.36,OTHER DIRECT COST (ODC) USMC OPERATIONS,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_M6785421F4209_9700_N0003920D0054_9700,Leidos,Leidos
307230992,HQ003424F0293,"LEIDOS, INC.",3129844.15,ANALYTICAL AND TECHNICAL CAPABILITIES REQUIRED TO ADDRESS ISSUES USING VARIOUS LEVELS OF ANALYSIS TO INCLUDE FIRST PRINCIPLES APPROACHES FOR THE ENGINEERING ANALYSIS OF SYSTEM ELEMENTS THROUGH THE STRATEGIC LEVELS OF WARFARE.,Department of Defense,Washington Headquarters Services,,,,,,1173.0,department-of-defense,CONT_AWD_HQ003424F0293_9700_GS35F116AA_4732,Leidos,Leidos
309530691,N0003921F7268,"LEIDOS, INC.",3125000.0,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003921F7268_9700_N0003920D0054_9700,Leidos,Leidos
309531846,N0003923F7562,"LEIDOS, INC.",3115183.31,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003923F7562_9700_N0003920D0054_9700,Leidos,Leidos
311185071,N6883624F8LPA,"LEIDOS, INC.",3109359.96,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883624F8LPA_9700_N0003920D0054_9700,Leidos,Leidos
298610487,FA877218F0030,"LEIDOS, INC.",3102957.5,CCE MUNITIONS CAPABILITY PHASE 2A,Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA877218F0030_9700_FA877111D1006_9700,Leidos,Leidos
309487250,N0001424C1124,"LEIDOS, INC.",3100000.0,NAVY GEOPHYSICAL ENHANCED NAVIGATION (NGEN,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0001424C1124_9700_-NONE-_-NONE-,Leidos,Leidos
349079781,W5J9CQ18F0038,"LEIDOS, INC.",3082945.14,"DIGITAL INTERROGATION VIDEO ARCHIVE SYSTEM (DIVAS) TASK ORDER UNDER THE GEOSPATIAL RESEARCH, INTEGRATION, DEVELOPMENT AND SUPPORT (GRIDS) III MULTIPLE AWARD TASK ORDER CONTRACT (MATOC)  V020D20",Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W5J9CQ18F0038_9700_W5J9CQ18D0001_9700,Leidos,Leidos
306503487,HC104725F4015,"LEIDOS, INC.",3081843.71,"DODNET DISCOVERY, PLANNING, DESIGN, AND MIGRATION EXECUTION SERVICES FOR DARPA",Department of Defense,Defense Information Systems Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HC104725F4015_9700_HC104722D0002_9700,Leidos,Leidos
291048012,693JJ321F000429,"LEIDOS, INC.",3079793.0,COOPERATIVE DRIVING AUTOMATION (CDA) RESEARCH: ADVANCED USE CASE DEVELOPMENT & TESTING THE CARMA PROGRAM.,Department of Transportation,Federal Highway Administration,,,,,,731.0,department-of-transportation,CONT_AWD_693JJ321F000429_6925_693JJ321D000010_6925,Leidos,Leidos
349919437,W912HZ25C0002,"GIBBS & COX, INC.",3078407.0,DESIGN AND FABRICATE CRAB,Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W912HZ25C0002_9700_-NONE-_-NONE-,Leidos,Leidos
307876700,HT001520F0051,"LEIDOS, INC.",3076678.55,COMPOSITE HEALTH CARE SYSTEM (CHCS)HARDWARE REFRESH,Department of Defense,Defense Health Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HT001520F0051_9700_HT001518A0001_9700,Leidos,Leidos
307304887,HR001121C0081,"LEIDOS, INC.",3074807.0,"NEW EFFORT ENTITLED SENSING TROPOSPHERIC EVENTS REMOTELY USING ELECTROMAGNETICS OPTIMALLY (STEREO), AS PART OF THE ATMOSPHERE AS A SENSOR (ATMOSENSE) PROGRAM.",Department of Defense,Defense Advanced Research Projects Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HR001121C0081_9700_-NONE-_-NONE-,Leidos,Leidos
309532867,N0003925F7321,"LEIDOS, INC.",3062619.62,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003925F7321_9700_N0003920D0054_9700,Leidos,Leidos
353818238,N0003925F7503,"LEIDOS, INC.",3059427.2,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003925F7503_9700_N0003920D0054_9700,Leidos,Leidos
298576119,FA865020C7025,"LEIDOS, INC.",3040465.0,MILITARY TACTICAL MEANS (MTM),Department of Defense,Defense Contract Management Agency,,,,,,1173.0,department-of-defense,CONT_AWD_FA865020C7025_9700_-NONE-_-NONE-,Leidos,Leidos
353818234,N0003925F7473,"LEIDOS, INC.",3034252.56,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003925F7473_9700_N0003920D0054_9700,Leidos,Leidos
311178603,N6883623F7C6E,"LEIDOS, INC.",3032970.48,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883623F7C6E_9700_N0003920D0054_9700,Leidos,Leidos
309531713,N0003923F7279,"LEIDOS, INC.",2999886.12,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003923F7279_9700_N0003920D0054_9700,Leidos,Leidos
291247558,70RWMD23C00000002,"LEIDOS, INC.",2992946.0,CWMD OBAA AWARD TO LEIDOS FOR TS 11 RESEARCH AND DEVELOPMENT.,Department of Homeland Security,Office of Procurement Operations,,,,,,766.0,department-of-homeland-security,CONT_AWD_70RWMD23C00000002_7001_-NONE-_-NONE-,Leidos,Leidos
279024005,2032H518F00040,"LEIDOS MANAGEMENT SYSTEMS DESIGNERS, INC.",2968731.0,NOTICE CONVERSION (NOTCON)  IGF::CT:::IGF  FSC CODE D311 IT AND TELECOM DATA CONVERSION,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H518F00040_2050_TIRNO11D00024_2050,Leidos,Leidos
353915266,N0003925F7470,"LEIDOS, INC.",2948332.96,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003925F7470_9700_N0003920D0054_9700,Leidos,Leidos
309532321,N0003924F7363,"LEIDOS, INC.",2940846.39,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003924F7363_9700_N0003920D0054_9700,Leidos,Leidos
311463148,NRCHQ12T330025,"LEIDOS, INC.",2939984.67,"IGF::OT::IGF MAINTENANCE, OPERATION, AND MODERNIZATION (MOM) SUPPORT; FUNCTIONAL AREA 2 M&O OF LEGACY SYSTEMS/META-SYSTEMS SUPPORT.",Nuclear Regulatory Commission,Nuclear Regulatory Commission,,,,,,554.0,nuclear-regulatory-commission,CONT_AWD_NRCHQ12T330025_3100_NRCHQ11C330060_3100,Leidos,Leidos
291973379,86615723F00004,"LEIDOS, INC.",2938561.9,ENERGY AND WATER BENCHMARKING SERVICES,Department of Housing and Urban Development,Department of Housing and Urban Development,,,,,,882.0,department-of-housing-and-urban-development,CONT_AWD_86615723F00004_8600_GS35F116AA_4732,Leidos,Leidos
309317993,M6785421F4200,"LEIDOS, INC.",2930469.08,SMIT PMO SUPPORT SERVICES,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_M6785421F4200_9700_N0003920D0054_9700,Leidos,Leidos
279026834,2032H522F00064,"LEIDOS, INC.",2911276.99,EO14042 NOTICE CONVERSION (NOTCON) AND NOTICE PRINT PROCESSING (NPP) SUPPORT SERVICES COVID-19,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_2032H522F00064_2050_47QTCK18D0008_4732,Leidos,Leidos
349450750,W911W620C0025,"LEIDOS, INC.",2910240.0,FY19 RAPID INNOVATION FUND,Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W911W620C0025_9700_-NONE-_-NONE-,Leidos,Leidos
279607984,29FTC123F0049,"LEIDOS, INC.",2909947.45,BPA ORDERING PERIOD EXTENSION,Federal Trade Commission,Federal Trade Commission,,,,,,552.0,federal-trade-commission,CONT_AWD_29FTC123F0049_2900_29FTC118A0009_2900,Leidos,Leidos
291586548,75N91023F00010,LEIDOS BIOMEDICAL RESEARCH INC,2909268.0,FY23 FACILITIES TO C-WESTLAKE REFURBISHMENT,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91023F00010_7529_75N91019D00024_7529,Leidos,Leidos
291588467,75N91025F00004,LEIDOS BIOMEDICAL RESEARCH INC,2890249.0,FY25 FACILITIES TASK ORDER A - REPLACE WOOD STREET STEAM & CONDENSATE PIPING,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75N91025F00004_7529_75N91019D00024_7529,Leidos,Leidos
307864073,HT001115F0009,"LEIDOS, INC.",2872990.74,IGF::OT::IGF THE CONTRACTOR WILL PROVIDE MILITARY HEALTH SYSTEMS (MHS) IDENTITY AUTHENTICATION (IAS) TIER III MAINTENANCE SUPPORT SERVICES,Department of Defense,Defense Health Agency,,,,,,1173.0,department-of-defense,CONT_AWD_HT001115F0009_9700_GS35F116AA_4732,Leidos,Leidos
311183515,N6883624F8K9U,"LEIDOS, INC.",2865121.79,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883624F8K9U_9700_N0003920D0054_9700,Leidos,Leidos
279607432,29FTC119F0153,"LEIDOS, INC.",2863402.04,IT MODERNIZATION FOR HCMO AND OCASO,Federal Trade Commission,Federal Trade Commission,,,,,,552.0,federal-trade-commission,CONT_AWD_29FTC119F0153_2900_29FTC118A0009_2900,Leidos,Leidos
279714051,31310021F0135,"LEIDOS, INC.",2857136.79,"MAINTENANCE & OPERATION AND DEVELOPMENT, MODERNIZATION AND ENHANCEMENT SUPPORT TO THE ELECTRONIC INFORMATION EXCHANGE (EIE) SYSTEM AND OTHER META SYSTEMS, TO INCLUDE, BUT NOT LIMITED TO PUBLIC MEETING FEEDBACK SYSTEM (PMFS) AND AUREA LASTMANAGER",Nuclear Regulatory Commission,Nuclear Regulatory Commission,,,,,,554.0,nuclear-regulatory-commission,CONT_AWD_31310021F0135_3100_NRCHQ1017A0007_3100,Leidos,Leidos
311184663,N6883624F8LA2,"LEIDOS, INC.",2855113.8,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883624F8LA2_9700_N0003920D0054_9700,Leidos,Leidos
349059572,W56KGY24F0095,"LEIDOS, INC.",2847701.41,"THIS TASK ORDER IS TO PURCHASE CONTRACTOR-PROVIDED SERVICES TO INCLUDE SYSTEM/SOFTWARE ENGINEERING SUPPORT, AND SOFTWARE SOLUTIONS AND SERVICES WITHIN THE ARMY C5ISR COMMUNITY AND ACROSS THE DOD ENTERPRISE.",Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W56KGY24F0095_9700_W15P7T19D0174_9700,Leidos,Leidos
311178096,N6883623F7BPD,"LEIDOS, INC.",2832176.34,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883623F7BPD_9700_N0003920D0054_9700,Leidos,Leidos
309531724,N0003923F7290,"LEIDOS, INC.",2828308.72,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003923F7290_9700_N0003920D0054_9700,Leidos,Leidos
274562900,0104,"LEIDOS, INC.",2822875.9,IGF::CT::IGF SUSTAINMENT EXCELLENCE,Department of Defense,Defense Contract Management Agency,,,,,,1173.0,department-of-defense,CONT_AWD_0104_9700_FA877111D1006_9700,Leidos,Leidos
274584425,0108,"LEIDOS, INC.",2820644.86,IGF::OT::IGF  INFORMATION SYSTEMS (IS) SUPPORT,Department of Defense,Defense Contract Management Agency,,,,,,1173.0,department-of-defense,CONT_AWD_0108_9700_N0018907DZ046_9700,Leidos,Leidos
306999711,HHSN269201300727U,"LEIDOS, INC.",2815869.46,IGF::OT::IGF -- SCIENCE APPLICATIONS INTERNATIONAL CORP:1110285,Department of Health and Human Services,National Institutes of Health,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_HHSN269201300727U_7529_GS35F116AA_4732,Leidos,Leidos
309530731,N0003921F7322,"LEIDOS, INC.",2801290.51,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003921F7322_9700_N0003920D0054_9700,Leidos,Leidos
353916395,N6883625F7M5G,"LEIDOS, INC.",2790105.41,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883625F7M5G_9700_N0003920D0054_9700,Leidos,Leidos
291668134,75R60218F44014,"LEIDOS, INC.",2773547.37,IGF::OT::IGF - HDW - DME (FY18),Department of Health and Human Services,Health Resources and Services Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75R60218F44014_7526_HHSH250201600032B_7526,Leidos,Leidos
309531180,N0003922F7377,"LEIDOS, INC.",2771478.33,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7377_9700_N0003920D0054_9700,Leidos,Leidos
309531147,N0003922F7339,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7339_9700_N0003920D0054_9700,Leidos,Leidos
309531219,N0003922F7418,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7418_9700_N0003920D0054_9700,Leidos,Leidos
309531149,N0003922F7342,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7342_9700_N0003920D0054_9700,Leidos,Leidos
309531160,N0003922F7356,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7356_9700_N0003920D0054_9700,Leidos,Leidos
309531199,N0003922F7396,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7396_9700_N0003920D0054_9700,Leidos,Leidos
309531184,N0003922F7381,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7381_9700_N0003920D0054_9700,Leidos,Leidos
309531172,N0003922F7368,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7368_9700_N0003920D0054_9700,Leidos,Leidos
309531182,N0003922F7379,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7379_9700_N0003920D0054_9700,Leidos,Leidos
309531247,N0003922F7447,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7447_9700_N0003920D0054_9700,Leidos,Leidos
309531183,N0003922F7380,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7380_9700_N0003920D0054_9700,Leidos,Leidos
309531236,N0003922F7436,"LEIDOS, INC.",2768301.35,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT.,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003922F7436_9700_N0003920D0054_9700,Leidos,Leidos
343625888,TIRNO06D000200010,"LEIDOS, INC.",2767618.6,DP SERVICES,Department of the Treasury,Internal Revenue Service,,,,,,456.0,department-of-the-treasury,CONT_AWD_TIRNO06D000200010_2050_TIRNO06D00020_2050,Leidos,Leidos
291671747,75R60221F34028,"LEIDOS, INC.",2720682.54,HDW - OPERATIONS & MAINTENANCE,Department of Health and Human Services,Health Resources and Services Administration,,,,,,806.0,department-of-health-and-human-services,CONT_AWD_75R60221F34028_7526_HHSH250201600032B_7526,Leidos,Leidos
349251821,W911NF24F0055,"LEIDOS, INC.",2704260.37,ARMY MODERNIZATION PRIORITIES TACTICAL SHELTERS,Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W911NF24F0055_9700_W911NF23D0016_9700,Leidos,Leidos
298577294,FA865022F6432,"LEIDOS, INC.",2690913.1,"TASK ORDER 1 ON IDIQ FA8650-22-D-6431 CHEMICAL BIOLOGICAL RADIOLOGICAL, AND NUCLEAR (CBRN) SURVIVABILITY PROGRAM",Department of Defense,Department of the Air Force,,,,,,1173.0,department-of-defense,CONT_AWD_FA865022F6432_9700_FA865022D6431_9700,Leidos,Leidos
353964035,N6883625F7M5S,"LEIDOS, INC.",2688340.82,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883625F7M5S_9700_N0003920D0054_9700,Leidos,Leidos
309319735,M6785425F4203,"LEIDOS, INC.",2686937.77,SERVICE MANAGEMENT INTEGRATION AND TRANSPORT (SMIT) PMO SERVICES,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_M6785425F4203_9700_N0003920D0054_9700,Leidos,Leidos
311185069,N6883624F8LP8,"LEIDOS, INC.",2686622.85,"SERVICE, MAPPING, INTEGRATION, AND TRANSPORT (SMIT) NMCI SERVICES.",Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N6883624F8LP8_9700_N0003920D0054_9700,Leidos,Leidos
349080044,W5J9CQ23F0004,"LEIDOS, INC.",2667522.07,SDSFIE- R&D,Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W5J9CQ23F0004_9700_W5J9CQ18D0001_9700,Leidos,Leidos
309532348,N0003924F7393,"LEIDOS, INC.",2664682.72,FOR THE PROVISION OF NON-PERSONAL SERVICES IAW SMIT CONTRACT AND THIS ORDER'S REQUIREMENT,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0003924F7393_9700_N0003920D0054_9700,Leidos,Leidos
310038732,N0018924FZ409,"LEIDOS, INC.",2652207.34,OPERATIONAL MEDICINE,Department of Defense,Department of the Navy,,,,,,1173.0,department-of-defense,CONT_AWD_N0018924FZ409_9700_N6264520D5020_9700,Leidos,Leidos
351930329,W5J9CQ25FA006,"LEIDOS, INC.",2650000.0,"PROVIDE SYSTEMS / SOFTWARE ENGINEERING, HARDWARE/SOFTWARE INTEGRATION, TRAINING / FIELDING SUPPORT SERVICES TO MEET FIELDED, IN-PROCESS, TO-BE FIELDEDRECONNAISSANCE AND SURVEY EQUIPMENT (CONUS/LIMITED OCONUS) VERSIONS THAT ENABLE THE CTIS MISSION.",Department of Defense,Department of the Army,,,,,,1173.0,department-of-defense,CONT_AWD_W5J9CQ25FA006_9700_W5J9CQ25D0002_9700,Leidos,Leidos
